frame,track_id,x,y
110,-1,730919.5217438845,222001.11888413609
110,-1,730904.6937844991,221999.864946442
110,-1,730903.8364779458,221998.8826327604
110,-1,730902.2923923993,221998.3086082472
110,-1,730919.4655508816,222001.06157057305
110,-1,730918.4585404784,221997.7457816717
110,-1,730916.1969686231,221998.0381352276
110,-1,730904.3879765779,221999.0282413743
110,-1,730916.7474486311,222012.9514396534
110,-1,730919.8585698631,222001.08865882328
110,-1,730918.062292103,221996.43924850455
110,-1,730904.3834698503,221998.44327297836
110,-1,730904.8128618653,222001.05907298543
110,-1,730903.6701276157,222002.5353699211
110,-1,730903.2041287847,221998.77229461924
110,-1,730918.9534286386,222000.95586883195
110,-1,730904.7029194438,221999.8440633296
110,-1,730917.4827640064,221999.51170964405
110,-1,730919.2391138346,221996.67998031
110,-1,730916.6782073666,221997.41163483317
110,-1,730915.571481682,222008.036247967
110,-1,730916.7079747115,222004.1307810481
110,-1,730902.2964068766,221998.30707410624
110,-1,730911.7174706163,222001.53050090832
110,-1,730917.3055723124,221996.66750899912
110,-1,730917.2509911023,221996.6259572236
110,-1,730920.3769960069,221995.7527037788
120,-1,730911.3981986588,222012.0026314855
120,-1,730913.8994746007,222000.0009875108
120,-1,730901.552077441,222000.08751202573
120,-1,730909.5217223471,222012.76628521385
120,-1,730908.4775894026,222013.28083783272
120,-1,730907.930681476,222010.15451332068
120,-1,730909.6328794215,222001.0005205429
120,-1,730913.3178589179,222005.69496035023
120,-1,730913.5205851855,222012.0003107036
120,-1,730902.2074547895,222002.62290838387
120,-1,730918.3048083564,221996.27665006745
120,-1,730915.7453336251,222000.13568993716
120,-1,730916.0731190433,221998.01790997304
120,-1,730906.7738890533,222007.36084880595
120,-1,730912.9343514501,222001.0506079976
120,-1,730914.438252896,221998.4401761928
120,-1,730912.2660406741,222000.52419431615
120,-1,730918.5823319756,221995.71386703508
120,-1,730919.2071722634,221997.89995637911
120,-1,730918.2535475363,221997.9485632923
120,-1,730912.2239786896,222010.89562266495
120,-1,730917.1742223297,221999.83374105528
120,-1,730910.6008660455,222002.3205412408
120,-1,730919.3148526087,221999.038914988
120,-1,730915.4149780507,221997.23893755584
120,-1,730919.0419717273,221995.3559320016
120,-1,730914.2037491405,222002.00382577503
120,-1,730905.2833589534,222002.4251307168
120,-1,730912.5642112142,221998.9415926203
120,-1,730909.4183972306,222002.266922422
120,-1,730911.1309411435,222005.10605843968
120,-1,730919.4654850547,222001.2313315532
120,-1,730904.0433568791,221999.0385673665
120,-1,730902.4536528764,221998.47510296848
120,-1,730919.3448958461,222000.5075892417
120,-1,730918.2546540103,221997.9619894781
120,-1,730904.6494372053,221999.16972624225
120,-1,730916.7314681651,222012.95412230876
120,-1,730919.8497161351,222000.98480713944
120,-1,730919.3305358853,222000.75639230132
120,-1,730918.2943873656,221996.27359768987
120,-1,730904.383221789,221998.48695659524
120,-1,730904.3902916545,222000.8339751139
120,-1,730903.2278802219,222002.5339432888
120,-1,730903.4119989949,221998.9626015209
120,-1,730918.929576041,222000.9529916077
120,-1,730904.9100130408,222000.06075631897
120,-1,730917.1761003346,221999.846407658
120,-1,730918.9860962427,221996.8606955003
120,-1,730903.749831497,222002.0976930984
120,-1,730916.9672381217,221997.0227464283
120,-1,730915.325345913,222007.77964046245
120,-1,730916.5809296194,222003.96045391785
120,-1,730902.4573333787,221998.4663631675
120,-1,730904.6241782821,222002.9224080105
120,-1,730911.5458863158,222001.52569348592
120,-1,730917.5641154981,221996.42751725792
120,-1,730920.2474407773,221995.87218282567
120,-1,730920.2510815897,221995.86846217248
120,-1,730918.0634392347,221995.27952662675
130,-1,730911.3984847158,222011.9936342215
130,-1,730913.5046487654,222000.06573021968
130,-1,730901.5514182033,222000.0891445871
130,-1,730909.5202397881,222012.77144480188
130,-1,730908.4719258627,222013.28469368495
130,-1,730907.01908824,222011.08029378043
130,-1,730909.1352260442,222001.0591952623
130,-1,730913.1724340632,222005.6627474187
130,-1,730913.5231035512,222011.9998191176
130,-1,730901.7226576383,222002.5251009364
130,-1,730918.541661554,221996.0883460433
130,-1,730915.4405740952,222000.3795709398
130,-1,730916.3517104146,221997.7736546007
130,-1,730906.0748915329,222007.95652592892
130,-1,730912.6339500531,222001.1477530432
130,-1,730914.7290048328,221998.2699394276
130,-1,730911.8496003583,222000.6227356314
130,-1,730918.8205355942,221995.5490272728
130,-1,730918.9902772235,221998.14728261516
130,-1,730912.2289495942,222010.89764519045
130,-1,730916.837859076,222000.189831944
130,-1,730910.8509398163,222002.3863995195
130,-1,730919.0588882916,221999.29565344448
130,-1,730915.4258104602,221997.21466249973
130,-1,730919.217211845,221995.26938237165
130,-1,730913.6150493136,222002.50717271052
130,-1,730904.7771974398,222002.3898581785
130,-1,730912.5668844669,221998.9395469614
130,-1,730909.735919449,222002.36454170351
130,-1,730914.6839985433,221997.0527592541
130,-1,730910.3301637465,222005.9107670389
130,-1,730919.5013442988,222001.2592191471
130,-1,730905.1588426335,222000.22546015924
130,-1,730920.1052080469,221996.04384327983
130,-1,730904.2672525693,221999.1752708372
130,-1,730902.6214206646,221998.62017724075
130,-1,730918.0263902647,221998.16876823024
130,-1,730905.6339304271,222002.6294384229
130,-1,730904.9376451232,221999.28099075457
130,-1,730916.7268573727,222012.95855319276
130,-1,730919.8118220629,222001.02325722383
130,-1,730916.5950330485,222012.95819875505
130,-1,730918.5391427042,221996.0931531817
130,-1,730904.3779469187,221998.4863424225
130,-1,730903.9586218325,222000.48852024708
130,-1,730902.7948304537,222002.45376126663
130,-1,730903.6500394981,221999.18552061284
130,-1,730918.9429166517,222000.96420906432
130,-1,730905.1513129473,222000.2306596112
130,-1,730916.8332202104,222000.1836763778
130,-1,730918.7280332068,221997.06734030563
130,-1,730903.8343506698,222002.11304669388
130,-1,730917.3067852713,221996.87082568425
130,-1,730915.0572200624,222007.65277738776
130,-1,730916.4312778017,222003.82685074405
130,-1,730915.2102755219,222007.8093529147
130,-1,730902.6225494036,221998.60655400748
130,-1,730917.8518655313,221996.21773564824
130,-1,730917.9855030014,221995.2734669686
140,-1,730911.400037942,222011.9957682833
140,-1,730913.0902815153,222000.214246214
140,-1,730901.5519139627,222000.0907267506
140,-1,730909.5223990097,222012.7701625472
140,-1,730908.4700531821,222013.28225227864
140,-1,730906.0203635652,222012.118556564
140,-1,730908.7097843738,222001.0849070716
140,-1,730913.0213926188,222005.6134607536
140,-1,730913.5234031609,222011.9984798554
140,-1,730901.2383516481,222002.3935318548
140,-1,730915.1214304036,222000.67772138995
140,-1,730916.8230344543,221997.4416071237
140,-1,730905.1812274349,222008.65733430535
140,-1,730912.310724121,222001.21739033805
140,-1,730915.0122428142,221998.08127902937
140,-1,730911.4560658934,222000.6760797404
140,-1,730919.0540819544,221995.3531793392
140,-1,730918.7685090515,221998.3973948841
140,-1,730917.8058389238,221998.41197288904
140,-1,730912.2385409715,222010.90607403225
140,-1,730916.4657072453,222000.5370484652
140,-1,730911.0475059377,222002.4452754174
140,-1,730918.7941641466,221999.53977032588
140,-1,730915.4277465477,221997.238748099
140,-1,730919.4006125715,221995.20504282016
140,-1,730912.9948246584,222002.99610254265
140,-1,730904.3591053995,222002.38220265525
140,-1,730912.5674193111,221998.93226983547
140,-1,730910.00976305,222002.450043389
140,-1,730909.4202108606,222006.819676596
140,-1,730919.5517087104,222001.404103188
140,-1,730905.4300604158,222000.4028624108
140,-1,730919.9423346878,221996.2097993994
140,-1,730904.4957179099,221999.3171310042
140,-1,730902.7957694561,221998.78152032616
140,-1,730917.8041806648,221998.41561837136
140,-1,730916.1970518748,221998.04279124973
140,-1,730905.4884540242,222002.56101708065
140,-1,730905.2656006751,221999.50040027325
140,-1,730916.7062244884,222012.96517762452
140,-1,730919.8052393656,222000.94998508395
140,-1,730919.343299542,222000.7661184759
140,-1,730916.5890718353,222012.9530234693
140,-1,730918.7772243493,221995.94447367825
140,-1,730904.3808021637,221998.4421637082
140,-1,730903.5979919004,222000.3185634587
140,-1,730902.3583071025,222002.3178631296
140,-1,730903.8865294373,221999.3902385248
140,-1,730918.9533763643,222000.97389682083
140,-1,730905.3523521568,222000.42866448185
140,-1,730916.467737233,222000.53300671905
140,-1,730918.4793534188,221997.29335861007
140,-1,730903.8809716562,222001.7381266137
140,-1,730917.6085942037,221996.63170924503
140,-1,730914.8470877762,222007.5509240632
140,-1,730916.3169140825,222003.68983373232
140,-1,730902.7941724259,221998.7765672869
140,-1,730911.218043783,222001.5621559517
140,-1,730918.1381576908,221995.9811615403
140,-1,730916.7796670628,222013.0047978077
140,-1,730917.9368220179,221995.2634309822
140,-1,730919.9713905207,221997.2907803652
140,-1,730919.9457857638,221996.21284276628
140,-1,730913.6758187433,221999.6822747185
150,-1,730911.4017562196,222011.9889199526
150,-1,730912.6325996321,222000.30231633323
150,-1,730901.5508624251,222000.08920655173
150,-1,730909.5216197345,222012.76754681367
150,-1,730908.4785221127,222013.27941677725
150,-1,730904.9086064732,222012.97958811844
150,-1,730908.340951965,222001.09097010392
150,-1,730912.9262305311,222005.58763183112
150,-1,730913.5208717264,222011.99899705348
150,-1,730900.7100175767,222002.30947663027
150,-1,730918.9954078554,221995.75728994876
150,-1,730914.7679976346,222000.980781091
150,-1,730917.1971901355,221997.1501464265
150,-1,730904.2591268101,222009.7102955118
150,-1,730911.9760665604,222001.30673630905
150,-1,730915.3007517938,221997.86596155143
150,-1,730911.0375036257,222000.78196097235
150,-1,730904.9189659933,221998.5574367123
150,-1,730918.5145137354,221998.64261349651
150,-1,730917.544925967,221998.6709102636
150,-1,730912.2528147765,222010.91399724263
150,-1,730916.0678199718,222000.9313120433
150,-1,730911.1998392366,222002.4512715279
150,-1,730918.5185882315,221999.79487622093
150,-1,730915.4422304181,221997.19313464535
150,-1,730912.3149433397,222003.5290437845
150,-1,730903.6829662957,222002.0250620858
150,-1,730912.5663070289,221998.9313450134
150,-1,730910.2208740285,222002.54301408416
150,-1,730914.6774274624,221997.0657707932
150,-1,730908.4150087631,222007.83766827112
150,-1,730919.6540803039,222001.40552321076
150,-1,730920.1951702876,221995.91819917847
150,-1,730904.698694901,221999.46853062572
150,-1,730902.9762500786,221998.954506875
150,-1,730917.5541794972,221998.66740533768
150,-1,730905.2864784744,222002.4929241509
150,-1,730905.583089012,221999.6523234959
150,-1,730911.2573197376,221999.24897156577
150,-1,730916.7087956127,222012.96445635628
150,-1,730919.7637780522,222001.0485823739
150,-1,730919.360897609,222000.662910398
150,-1,730916.5571263918,222012.9571048728
150,-1,730918.9998763453,221995.7504071115
150,-1,730904.3856068068,221998.47109137845
150,-1,730903.267611157,222000.0658572472
150,-1,730901.9049443884,222002.20968362957
150,-1,730904.1489939261,221999.60214970383
150,-1,730918.9606938069,222000.9493109088
150,-1,730905.4794320986,222000.62807161207
150,-1,730916.0687851114,222000.922578129
150,-1,730918.2185198417,221997.4925165392
150,-1,730917.8943268338,221996.38370181125
150,-1,730914.6040613636,222007.3941419875
150,-1,730916.260157678,222003.59350600012
150,-1,730902.9742689772,221998.9527904548
150,-1,730918.4174499258,221995.8275497041
150,-1,730917.8748885156,221995.26623370525
150,-1,730919.7763848858,221997.49472062103
150,-1,730919.7574567266,221996.41162875277
150,-1,730913.5371111442,221999.66514191197
150,-1,730913.5810337086,221999.68286276283
150,-1,730906.1744599136,222006.03407334397
150,-1,730919.7628738993,221996.4072311231
160,-1,730911.4023699594,222011.9824186238
160,-1,730912.162969185,222000.3781932596
160,-1,730901.5530157174,222000.08027331787
160,-1,730909.5222678398,222012.79352734293
160,-1,730908.4741344545,222013.27563032537
160,-1,730903.6865833913,222013.53015210052
160,-1,730908.0383385882,222001.08176794357
160,-1,730912.9167388623,222005.59487632237
160,-1,730913.5199138472,222011.99569309957
160,-1,730900.1514750954,222002.18793982847
160,-1,730919.2129185711,221995.56239039663
160,-1,730914.4266925176,222001.33002261625
160,-1,730917.549772962,221996.90800063996
160,-1,730903.2287834067,222010.5796138025
160,-1,730911.6957346463,222001.3305067665
160,-1,730915.5878290366,221997.6821875805
160,-1,730910.6571418161,222000.8435108505
160,-1,730904.9039542971,221998.54800641883
160,-1,730918.2498922031,221998.91765454848
160,-1,730917.3078152698,221998.90976221708
160,-1,730912.2636955881,222010.87253960173
160,-1,730915.6332941789,222001.3366412647
160,-1,730911.2898435871,222002.49001759672
160,-1,730918.2674825259,222000.03298108757
160,-1,730915.4722891443,221997.1914856117
160,-1,730911.602262279,222004.14760196605
160,-1,730903.1618789998,222002.301119874
160,-1,730912.567681651,221998.9346967834
160,-1,730910.4203103995,222002.5902228688
160,-1,730907.2829121042,222008.9350845541
160,-1,730919.9774533786,221996.07492977183
160,-1,730904.9162726536,221999.62118461792
160,-1,730903.1637678952,221999.0888460853
160,-1,730917.3056642766,221998.90994181123
160,-1,730905.1145292213,222002.3911534458
160,-1,730906.165106917,222000.0043699533
160,-1,730916.7121973183,222012.96417958091
160,-1,730919.7315131545,222001.2668087813
160,-1,730916.5612192808,222012.95649844565
160,-1,730919.2099098911,221995.5831829697
160,-1,730904.3800429754,221998.48974965085
160,-1,730902.9964180599,221999.802075478
160,-1,730901.455623378,222002.10101130416
160,-1,730904.412190256,221999.83447389028
160,-1,730919.0271964757,222000.93203103956
160,-1,730905.6966865247,222000.78469134044
160,-1,730915.6328905046,222001.3228789208
160,-1,730917.9658236402,221997.69075625585
160,-1,730918.1624894701,221996.1686790268
160,-1,730914.3997692852,222007.1976046457
160,-1,730916.2113150313,222003.52403373775
160,-1,730916.1752011916,222003.52208928776
160,-1,730903.1682722027,221999.08600087612
160,-1,730918.6964527159,221995.58949364108
160,-1,730917.8328967142,221995.2636441437
160,-1,730919.5534085952,221997.7130104389
160,-1,730919.5793560395,221996.59097798448
160,-1,730913.4259550378,221999.709760162
170,-1,730911.4045393454,222011.9895883444
170,-1,730911.7070578539,222000.4438530449
170,-1,730901.5517797676,222000.0821613801
170,-1,730909.5197780313,222012.77238088087
170,-1,730908.4569153765,222013.2787607784
170,-1,730907.76012911,222001.02508745244
170,-1,730912.9119770551,222005.59152320976
170,-1,730913.5201592463,222011.99560800145
170,-1,730899.7994698884,222002.15398300576
170,-1,730919.4238649821,221995.4327144958
170,-1,730914.0542449495,222001.66927379105
170,-1,730917.8725274568,221996.65543818628
170,-1,730902.1061710353,222011.6341658475
170,-1,730911.4048055573,222001.39734119468
170,-1,730915.8797716673,221997.51804080224
170,-1,730910.301669379,222000.8958032132
170,-1,730904.9284307989,221998.5565039381
170,-1,730917.9463040063,221999.20048692945
170,-1,730912.2526061632,222010.87661522187
170,-1,730915.1950772351,222001.7636070884
170,-1,730911.2791830054,222002.51914241776
170,-1,730918.0183680863,222000.30684078383
170,-1,730915.4288694784,221997.2228332589
170,-1,730910.8150166813,222004.80245530885
170,-1,730902.6008584475,222002.24969253747
170,-1,730912.5638641705,221998.9401555573
170,-1,730910.5516855513,222002.6080841728
170,-1,730905.9543192651,222010.22589657217
170,-1,730919.821695141,222000.99590190608
170,-1,730919.7671768537,221996.22875091943
170,-1,730905.1356519357,221999.8171762578
170,-1,730903.3487182177,221999.28059975777
170,-1,730920.1357633794,221996.4029908836
170,-1,730917.0418636454,221999.15511105853
170,-1,730904.9701878496,222002.25428989975
170,-1,730906.4616247644,222000.12640660309
170,-1,730916.705726914,222012.9687120869
170,-1,730919.8053264895,222001.17300507496
170,-1,730919.8255402108,222000.77521095888
170,-1,730916.543917435,222012.96813044563
170,-1,730904.3732313357,221998.49370733165
170,-1,730902.7704640668,221999.5175479513
170,-1,730901.0013348511,222001.9471231832
170,-1,730904.6576280654,222000.0581424444
170,-1,730919.0378856147,222000.9402262747
170,-1,730905.8597885839,222000.99956112396
170,-1,730917.6902603096,221997.9330563343
170,-1,730918.4218080587,221995.97312516696
170,-1,730914.2213070338,222007.13918439444
170,-1,730916.1500882008,222003.46923263383
170,-1,730903.3411614263,221999.28513907988
170,-1,730918.9590326438,221995.4579334604
170,-1,730919.3308621161,221997.9253510328
170,-1,730919.4065563601,221996.76839448785
170,-1,730913.3053043586,221999.7274952648
170,-1,730919.787654851,222001.56177548884
180,-1,730911.3993046489,222011.9808356341
180,-1,730911.3079242241,222000.51025909095
180,-1,730901.5514455505,222000.08673829405
180,-1,730909.5179726296,222012.82732450345
180,-1,730908.4715894675,222013.2800587308
180,-1,730907.5016502993,222001.0409415156
180,-1,730912.9052975533,222005.5647606869
180,-1,730913.5182657527,222012.00240510804
180,-1,730919.5730598831,221995.35108872363
180,-1,730913.6625454116,222002.03351116937
180,-1,730918.1730508272,221996.39451159225
180,-1,730900.8174791441,222012.23540285
180,-1,730911.0729098255,222001.51076703324
180,-1,730916.1352935884,221997.39805869292
180,-1,730909.9721748796,222000.95027962248
180,-1,730904.9327451278,221998.5531308936
180,-1,730917.6211381145,221999.50256159948
180,-1,730916.7500333078,221999.4432905738
180,-1,730912.2192425356,222010.91024383865
180,-1,730914.6911378659,222002.2189211097
180,-1,730911.3265416413,222002.5463180381
180,-1,730917.7209956984,222000.54675357172
180,-1,730915.4276216701,221997.21241623032
180,-1,730919.2304159616,221996.94285119916
180,-1,730909.9812275406,222005.51423018516
180,-1,730902.0347926933,222002.18703080737
180,-1,730912.546944702,221998.94117446235
180,-1,730910.7809449298,222002.6469795764
180,-1,730904.3733593595,222011.6693914992
180,-1,730919.8609996529,222001.10764375256
180,-1,730906.022949936,222001.18446977047
180,-1,730919.5465713022,221996.41916427115
180,-1,730905.3738073942,222000.0203440213
180,-1,730903.5360484757,221999.47331532775
180,-1,730919.9115625134,221996.59535464944
180,-1,730916.7491746531,221999.43903401695
180,-1,730904.8618601251,222002.09147722
180,-1,730906.8749581438,222000.24056465697
180,-1,730916.7181469152,222012.95482126973
180,-1,730919.8718533593,222000.7593608201
180,-1,730916.6088373523,222012.95856971663
180,-1,730920.3512499157,221995.86393068632
180,-1,730904.3878294353,221998.47250747675
180,-1,730902.5602603873,221999.28829906933
180,-1,730900.551090206,222001.8003731808
180,-1,730904.901871551,222000.33264450732
180,-1,730919.0524643533,222000.9436708884
180,-1,730906.0186421414,222001.1995185
180,-1,730914.0759775315,222006.92899624517
180,-1,730917.403852953,221998.15068354373
180,-1,730918.6853269892,221995.7692464497
180,-1,730914.0378704898,222007.0519324148
180,-1,730916.1009870863,222003.3865168781
180,-1,730903.5345194506,221999.47535107235
180,-1,730919.1015877328,221998.1473979726
180,-1,730919.2205051298,221996.95137686064
180,-1,730913.1488079877,221999.72138348693
180,-1,730902.0174880645,221997.55728031605
180,-1,730914.6805494035,221997.0737888612
180,-1,730901.6726737889,221997.1748626191
190,-1,730911.401453706,222011.98124873164
190,-1,730910.9401523073,222000.54139259868
190,-1,730901.5508134179,222000.0835719016
190,-1,730909.5082704113,222012.75852393763
190,-1,730908.465735223,222013.27838155488
190,-1,730907.2971951055,222000.9464210851
190,-1,730912.9008290634,222005.53994963676
190,-1,730913.5194370856,222012.0020680205
190,-1,730919.7638419431,221995.25604552467
190,-1,730913.2063436672,222002.41006608304
190,-1,730918.4545453619,221996.16249410488
190,-1,730899.4164464728,222012.7307150388
190,-1,730910.7904854849,222001.60802072348
190,-1,730916.4242478681,221997.1694835214
190,-1,730909.6265701964,222001.0121166034
190,-1,730904.9295977757,221998.54263098736
190,-1,730920.2380188076,221996.01774987168
190,-1,730917.282167919,221999.79803476456
190,-1,730916.4303852654,221999.73183712625
190,-1,730912.2227008719,222010.92763854895
190,-1,730914.1859932822,222002.7067328934
190,-1,730911.3401504001,222002.5537614358
190,-1,730917.4028607082,222000.7362265328
190,-1,730915.4283273739,221997.1909416139
190,-1,730919.0458584229,221997.15771994987
190,-1,730909.064441234,222006.3443579141
190,-1,730901.4368861654,222002.1294202272
190,-1,730912.5479979336,221998.9376393803
190,-1,730910.9249017462,222002.69700506644
190,-1,730916.1873143228,221998.04179010796
190,-1,730902.5670736,222012.94162197772
190,-1,730919.8959353834,222001.35698962235
190,-1,730906.1791992137,222001.3734017803
190,-1,730919.299785976,221996.54219106407
190,-1,730905.614271879,222000.16590554212
190,-1,730919.7498992091,221996.72772209367
190,-1,730916.4297269956,221999.73497294952
190,-1,730914.6782309387,221997.06957722869
190,-1,730904.809316889,222001.9643786797
190,-1,730907.332373331,222000.31144062476
190,-1,730916.7124586902,222012.95860111204
190,-1,730919.8754564181,222000.89182425788
190,-1,730904.9311471296,221998.56114663783
190,-1,730920.2409122903,221996.03395607468
190,-1,730904.3910827882,221998.47371041676
190,-1,730902.3714170768,221999.02219713797
190,-1,730900.1319737937,222001.7491263679
190,-1,730905.1318765652,222000.5577138752
190,-1,730919.0639075984,222000.94554015464
190,-1,730917.1314096274,221998.3570763596
190,-1,730903.2311710865,222003.1063128301
190,-1,730918.9259807265,221995.5331006852
190,-1,730913.9146670791,222006.8593223912
190,-1,730916.0859359424,222003.36769450264
190,-1,730903.7444610323,221999.6859025409
190,-1,730903.2703284558,222001.85132875992
190,-1,730918.8646067535,221998.36191114967
190,-1,730911.0994400323,222002.59117733056
190,-1,730919.0427510025,221997.15020467323
190,-1,730919.9067784413,222001.626936872
190,-1,730902.3170611789,221997.7721507192
190,-1,730901.8481263922,221997.31350196808
190,-1,730917.9910102022,222007.95501151343
200,-1,730911.3985258576,222011.9839685657
200,-1,730910.5773198336,222000.5977647125
200,-1,730901.5519711982,222000.0815549529
200,-1,730909.5249483528,222012.78224978063
200,-1,730908.4710149335,222013.27803124816
200,-1,730907.0452423616,222000.9136006937
200,-1,730912.8848166519,222005.53578189583
200,-1,730903.9604490151,221999.87867821663
200,-1,730913.5196306944,222012.00096752867
200,-1,730912.7046743607,222002.78773553376
200,-1,730918.7165396234,221995.94851085448
200,-1,730910.4949693207,222001.65180740823
200,-1,730916.6707631103,221997.0210930055
200,-1,730909.311263346,222001.06936737563
200,-1,730904.9391274402,221998.55159964436
200,-1,730919.5571374997,221996.9095488778
200,-1,730916.9159898862,222000.12233594013
200,-1,730916.0909078149,222000.04189986305
200,-1,730912.2258813796,222010.92385292333
200,-1,730913.6601519234,222003.1953241921
200,-1,730911.3389064639,222002.6545206716
200,-1,730917.065402597,222000.94397451504
200,-1,730915.4288278526,221997.202440235
200,-1,730908.0480233817,222007.22482488063
200,-1,730900.8801685675,222002.03037761807
200,-1,730912.5547268057,221998.9371543005
200,-1,730916.1967479091,221998.0625245052
200,-1,730919.0775037727,221996.6711412623
200,-1,730903.9357338905,222001.532539338
200,-1,730919.4835448785,221996.93762737443
200,-1,730916.0869078583,222000.0456113377
200,-1,730914.678723673,221997.0631542852
200,-1,730904.720807682,222001.7997500232
200,-1,730907.8536498795,222000.41254686247
200,-1,730916.7192785583,222012.94588514417
200,-1,730919.8694603551,222000.9054482141
200,-1,730904.9511832149,221998.5750649261
200,-1,730920.132278422,221996.17383244412
200,-1,730904.3902280056,221998.47267633036
200,-1,730902.1782921089,221998.7542136506
200,-1,730905.366391211,222000.76935571464
200,-1,730919.0593239112,222000.93855674105
200,-1,730906.411863202,222001.58240971
200,-1,730916.8257265838,221998.56352545996
200,-1,730903.0128329356,222003.13168527972
200,-1,730919.1583886673,221995.3985939122
200,-1,730913.743692646,222006.7849082432
200,-1,730916.0798963174,222003.3612840553
200,-1,730903.9613410675,221999.8813247259
200,-1,730903.1381019095,222001.9276795091
200,-1,730919.6773278742,221996.8422896821
200,-1,730917.5454825922,221995.3317777507
200,-1,730918.6009881145,221998.6124073928
200,-1,730911.1069433392,222002.63991870705
200,-1,730918.8638274783,221997.3418177376
200,-1,730920.058112719,222001.81042281075
200,-1,730902.635239973,221997.996542194
200,-1,730902.0473314008,221997.4927039822
200,-1,730917.0566834271,222007.407817994
200,-1,730919.5135329375,222003.95674843312
210,-1,730911.3945762392,222011.9904897232
210,-1,730910.2088881949,222000.64896112747
210,-1,730901.5513969063,222000.07583251956
210,-1,730909.4745050457,222012.78226382597
210,-1,730908.4737148075,222013.2758327432
210,-1,730906.8694364224,222000.91260822688
210,-1,730912.8560555885,222005.63027795363
210,-1,730904.1987787215,222000.1086037524
210,-1,730913.5142701522,222011.9862678665
210,-1,730920.1078982404,221996.97261058955
210,-1,730912.1592286641,222003.17860406992
210,-1,730918.9765300344,221995.7430844416
210,-1,730910.1260057421,222001.7174481911
210,-1,730916.913818564,221996.87248241185
210,-1,730909.0139993789,222001.0959198384
210,-1,730904.948994952,221998.5578635453
210,-1,730916.5697477461,222000.40831219975
210,-1,730915.7052217647,222000.39210886264
210,-1,730912.230871645,222010.91693271365
210,-1,730913.0697173622,222003.70475151
210,-1,730911.3205034684,222002.67643425576
210,-1,730916.6823089679,222001.1831662412
210,-1,730915.4394666533,221997.1616860992
210,-1,730918.6685285262,221997.54646841792
210,-1,730906.9188320641,222008.21817074463
210,-1,730900.3424228119,222001.85814920653
210,-1,730912.5670345137,221998.92131077131
210,-1,730911.0430176029,222002.6898832652
210,-1,730916.2002154418,221998.03338656836
210,-1,730919.1707186403,222003.74402262576
210,-1,730906.5546319867,222001.7999894132
210,-1,730918.8264513095,221996.80480469676
210,-1,730906.241996453,222000.46036806412
210,-1,730903.9562677923,222001.53136614108
210,-1,730919.2134974612,221997.1025823264
210,-1,730915.7058006548,222000.37881744996
210,-1,730904.6222971311,222001.61763763372
210,-1,730908.3510055832,222000.4498615484
210,-1,730916.7201604461,222012.9456612453
210,-1,730919.8868386764,222000.9431338616
210,-1,730919.8706258798,221998.4497255616
210,-1,730916.6177830445,222012.94660476004
210,-1,730919.9976670999,221996.36180547392
210,-1,730904.3686660414,221998.4928897084
210,-1,730901.9763014335,221998.5262753205
210,-1,730905.6352351081,222000.9659829051
210,-1,730919.0619715109,222000.96671140252
210,-1,730906.5532854379,222001.79750649052
210,-1,730916.5055867751,221998.78737371147
210,-1,730902.8228180502,222003.2183866004
210,-1,730919.377273037,221995.24453706667
210,-1,730913.6110106352,222006.76748957316
210,-1,730916.0691839454,222003.3513589743
210,-1,730904.1979186146,222000.1058884624
210,-1,730902.9564177665,222001.9871543984
210,-1,730919.5244931288,221996.91392074048
210,-1,730918.3036583205,221998.86528824133
210,-1,730918.6772612487,221997.5406408512
210,-1,730920.1845634324,222001.8741815213
210,-1,730902.9911942539,221998.19484119007
210,-1,730902.2308677745,221997.64071630736
210,-1,730916.2426515751,222006.94088353936
220,-1,730911.4004329038,222011.9888315497
220,-1,730909.841533989,222000.6711083183
220,-1,730901.5514880234,222000.08234830672
220,-1,730909.4964723783,222012.77136631336
220,-1,730908.4731397895,222013.2789441937
220,-1,730912.8037086233,222005.59602308105
220,-1,730904.435897647,222000.3541865103
220,-1,730913.5164405062,222011.98685776975
220,-1,730919.8877941356,221997.18791020103
220,-1,730911.5570643168,222003.6456079249
220,-1,730919.2296695999,221995.522221691
220,-1,730909.822635355,222001.7770637401
220,-1,730917.1334492955,221996.7469588059
220,-1,730908.7235451154,222001.1415861169
220,-1,730904.9689485116,221998.55635925068
220,-1,730912.2307303107,222010.9115227885
220,-1,730912.4322184505,222004.30296629103
220,-1,730911.2880730351,222002.57913553788
220,-1,730916.2875416994,222001.2824397718
220,-1,730915.45108221,221997.16368977705
220,-1,730918.4567931595,221997.756053135
220,-1,730905.6556971326,222009.37374372277
220,-1,730899.8444818046,222001.9038485328
220,-1,730912.5676927834,221998.93700548215
220,-1,730910.8523773614,222002.67270708337
220,-1,730916.199269663,221998.03891577537
220,-1,730918.8538653401,222003.4587420223
220,-1,730906.7572996877,222002.00433801595
220,-1,730918.5659400909,221996.9924148461
220,-1,730903.9738026945,222001.4557199297
220,-1,730918.9791205195,221997.29577523057
220,-1,730915.3084932396,222000.76083082764
220,-1,730914.6785416808,221997.0567601552
220,-1,730904.4760818688,222001.4549464046
220,-1,730908.8791218448,222000.50721063785
220,-1,730916.7280432263,222012.94844056544
220,-1,730919.8719375791,222000.95544230877
220,-1,730919.6098019832,221998.7347305257
